"Month","Year","Quarter","Chl_a","Depth","DO","DO_p","N","pH","Phosphorus","Salinity","Secchi","Temp","MonYr","Per_Secchi"
9,2014,3,27.5654285714286,3.92510582009524,5.2230697278835,82.7058558558896,0.509943396226415,8.10749999997401,0.193145833333333,26.1791590214067,1.52635135135135,29.9227905198853,"9/2014",38.8868841073517
9,2015,3,20.8794520547945,4.97269841271429,5.19894707206692,76.5697183093964,0.331655555555556,8.05430936069406,0.229854166666667,16.6986036034556,1.55694444444444,29.2541381280235,"9/2015",31.3098506127703
9,2016,3,15.9815584415584,3.76861111110606,5.856091445441,81.5285714290909,0.387481481481481,8.10095238097396,0.192668831168831,22.0659955752434,1.77474358974359,29.8820238097173,"9/2016",47.0927760233322
9,2017,3,11.3744117647059,1.65659259261111,6.10558419247594,87.7738372107364,0.0358636363636364,7.72829896908247,0.239253086419753,20.1248367697595,1.28448275862069,28.6635816149485,"9/2017",77.5376374583503
10,2002,4,9.43065560471681,3.8982967032967,5.31445281316914,NA,0.0208556701030928,8.01809147683175,0.160534090909091,26.8224543914049,2.21862745098039,28.584066670849,"10/2002",56.9127395845511
10,2003,4,22.3417512133288,4.48823529411765,6.33625763182006,NA,0.0211392405063291,8.04025319565865,0.214556962025316,22.661517335703,1.23112745098366,26.4382068866781,"10/2003",27.430100480632
10,2004,4,30.9880668859211,4.63269230769231,6.24338378852346,81.3341176477124,0.372816091954023,7.9391658846746,0.2595,22.3589207749697,1.45585106382979,27.5571903945051,"10/2004",31.4255937397879
10,2005,4,13.2620253164557,3.18152380951429,6.57948320409948,89.0153594777124,0.322134020618557,8.00970588236078,0.194024390243902,24.6031912145866,1.55433734939759,24.6296078435686,"10/2005",48.8551223394706
10,2006,4,10.5337162162162,3.636015625,6.28150793648196,83.8496855338365,0.254041237113402,8.16083694083261,0.17258,24.1071153845299,1.71454545454545,24.8900577198846,"10/2006",47.1545128342361
10,2007,4,9.67846153846154,4.2635,5.36493229165625,80.2193333330667,0.252612244897959,8.04683593752083,0.13884126984127,29.2209920637566,1.82380952380952,27.2589791665625,"10/2007",42.7772844801108
10,2008,4,10.6182222222222,2.780128205125,6.33199588477366,84.1870967735484,0.268505882352941,8.0705208333125,0.134549295774648,29.0551805554306,1.55903614457831,23.6202400549108,"10/2008",56.0778507158167
10,2009,4,13.5052,2.73004504505405,5.87506887053994,80.569047619932,0.411030303030303,8.08951790633609,0.139155555555556,27.4970661156749,1.56259615384615,27.5219672131694,"10/2009",57.2370099415417
10,2010,4,7.7472972972973,3.53848484850649,5.90168279569556,84.7276729558491,0.323102564102564,8.1478360215,0.0938414634146341,26.9386048386492,1.55375,25.87677333346,"10/2010",43.9100368242582
10,2011,4,13.1146031746032,3.85686936937838,6.2550804597749,88.2172955978616,0.322049180327869,8.09008429116858,0.0868405797101449,24.4049924240246,1.54571428571429,24.7816363633617,"10/2011",40.0769156971322
10,2012,4,14.1219178082192,3.64558823527941,5.89420000000444,81.4358024688889,0.313650793650794,7.9353256704751,0.156333333333333,21.9554263564341,1.63293333333333,26.8538759690698,"10/2012",44.7920398011757
10,2013,4,12.6566666666667,4.69666666666234,5.74015151514394,83.3273255807752,0.273652173913043,8.03631818182197,0.133826388888889,21.517613026705,2.53793103448276,27.3847689394318,"10/2013",54.036856660435
10,2014,4,12.1747435897436,4.25277777777778,6.24651111111852,84.9782700420253,0.296232876712329,8.05930740742222,0.173440677966102,23.5095531136264,1.891875,26.2306407406296,"10/2014",44.4856303069889
10,2015,4,10.0658108108108,4.51666666666667,5.71779914529487,80.8240740739352,0.241666666666667,7.96350210970886,0.239694444444444,21.2188607595359,2.51175675675676,26.8848839662025,"10/2015",55.6108507031016
10,2016,4,10.0787096774194,4.44023809523214,5.98725352111268,82.0217171711111,0.293842857142857,8.05197183097653,0.165586206896552,21.1367136150704,2.3625,26.3343865738426,"10/2016",53.2066062524173
10,2017,4,5.63214285714286,3.08490476185714,6.0448824786282,85.3813432840796,0.0372363636363636,7.96205128206838,0.196639344262295,22.5439743587179,2.43888888888889,27.3301282052564,"10/2017",79.0588065811359
11,2002,4,9.54636011904762,4.01483333333333,6.6929132939975,NA,0.0320689655172414,7.93568017956897,0.132203389830508,25.1825845658988,2.31549295774648,22.7979571970298,"11/2002",57.6734515607907
11,2003,4,11.8091388889167,4.2025641025641,6.81228683065346,NA,0.0197058823529412,8.03625784267879,0.147739130434783,25.7387241683036,1.84511494252874,23.8672933786979,"11/2003",43.9045044286886
11,2004,4,8.33971246245946,4,6.49376308882885,86.9444444452288,0.360141025641026,8.10376697176323,0.173051282051282,23.0011222478955,1.71154970760234,24.1749353462911,"11/2004",42.7887426900585
11,2005,4,10.0418181818182,3.73010752687097,6.91507462685075,89.5346666657333,0.280821052631579,8.02298821551852,0.147295081967213,25.9911318407463,1.84153846153846,21.2021927611448,"11/2005",49.3695811252726
11,2006,4,5.31352941176471,3.36345528456098,6.91401988639394,86.9368589741667,0.226260416666667,8.10387037037037,0.138109195402299,27.1994018152145,2.44225352112676,21.0718137255556,"11/2006",72.6114461023834
11,2007,4,5.05052631578947,3.63048449611628,6.80574829933759,92.7433333324667,0.204158415841584,8.09481292516582,0.120295774647887,30.6003571428486,2.07160493827161,21.5623539519244,"11/2007",57.0613905798995
11,2008,4,4.67164948453608,3.29655775578218,7.11382516338889,88.6539999999333,0.273956989247312,8.02079867987541,0.126026666666667,30.4666254126815,1.71703296703297,18.8581029409722,"11/2008",52.0856327792614
11,2009,4,6.46678571428571,2.82431746031429,6.10729885058238,79.2766666658,0.304488636363636,8.00003831417625,0.117915384615385,28.1765882351765,1.99411764705882,23.0565708811877,"11/2009",70.6052940251597
11,2010,4,9.67285714285714,3.97540983606557,6.44208900227097,89.6764150937736,0.298890410958904,8.0180134680202,0.128701612903226,28.3107171202494,1.81031746031746,21.6362358277664,"11/2010",45.5378825069547
11,2011,4,9.58,3.54989417990476,6.95911904761225,88.5396666670667,0.298564516129032,7.42731615119845,0.0844758064516129,25.9695085033078,1.90347222222222,20.9587611683162,"11/2011",53.6205341837342
11,2012,4,8.37027027027027,3.97943589743077,6.98371212118466,86.8755555556111,0.285524590163934,7.91766283522126,0.117869565217391,24.3427203063602,2.17432432432432,20.9874137928736,"11/2012",54.6390086526617
11,2013,4,8.4266,4.88301886792453,6.32950520833333,88.327469136358,0.248859375,8.06839646464141,0.103944444444444,25.740243589641,3.18518518518519,22.7534114583333,"11/2013",65.2298357089702
11,2014,4,6.62085714285714,3.7126811594058,6.45959770116188,86.9642543846711,0.260972222222222,8.06084302327132,0.131147058823529,24.7972722870058,2.18779220779221,20.3135416668702,"11/2014",58.9275543430279
11,2015,4,10.2871794871795,3.85138888888889,5.98079545454261,82.4133771927522,0.194877551020408,7.97928030305587,0.154607142857143,23.8979166668087,2.66342105263158,26.2384831459925,"11/2015",69.1548199745668
11,2016,4,6.95816901408451,4.26915204678947,14.1843728522234,77.6283561639772,0.358323076923077,8.06801020407143,0.136101449275362,25.1174999998639,2.06911764705882,23.2601105440476,"11/2016",48.4667124614327
11,2017,4,10.7793103448276,1.82131944441667,7.24419746377899,93.381028806749,0.0104444444444444,8.12746195651449,0.138373333333333,24.083652173913,1.51227272727273,21.8817282607609,"11/2017",83.0317126360598
12,2002,4,4.32460396039604,3.95384615384615,7.38565821745756,NA,0.033296875,7.82216888465252,0.111140625,26.5817422409714,2.26996336996337,18.1818572243362,"12/2002",57.4115249212525
12,2003,4,10.3746887254869,4,7.7411875506691,NA,0.0247586206896552,8.08194259066505,0.182617647058824,25.7617580038418,1.64513991163476,18.6677269725629,"12/2003",41.1284977908689
12,2004,4,8.33771471471171,4.07575757575758,7.06135093166584,88.1264705888889,0.270567567567568,8.01350983435901,0.162054794520548,23.9892274329441,1.88,19.7991148032174,"12/2004",46.1263940520446
12,2005,4,5.43095238095238,3.22484693877551,7.52737767584404,91.3580000008667,0.222635294117647,8.12787319761747,0.12275641025641,27.2920033668266,2.22142857142857,17.9013719254114,"12/2005",68.8847754204439
12,2006,4,4.45988372093023,3.36968253969048,7.09238407697988,89.413071895098,0.208581632653061,8.03866579177865,0.109172413793103,27.714864391846,2.08666666666667,20.0424890637358,"12/2006",61.9247256110464
12,2007,4,5.13448275862069,3.47192771084337,6.65445544553465,87.5199999998,0.198171717171717,8.05616013069281,0.13603488372093,31.1070187015732,2.5525,21.0862363835076,"12/2007",73.5182357636118
12,2008,4,3.95263157894737,2.517706666664,7.71698842591482,91.3071895439216,0.202026548672566,8.02001147842883,0.109011111111111,30.8979050928148,1.89436974789916,17.4529907409907,"12/2008",75.2418767834153
12,2009,4,5.94108333333333,2.650479999984,7.65450854700214,92.4843137247059,0.276185567010309,8.03106837606838,0.123869158878505,28.9642414531838,2.19925619834711,20.1897435896795,"12/2009",82.9757703646277
12,2010,4,4.51294117647059,3.3056807511831,7.90636124122053,88.7384615386539,0.313542857142857,8.22958479703903,0.0910094339622642,28.3305293714481,1.75341176470588,12.3567852263037,"12/2010",53.042380577082
12,2011,4,8.53754385964912,3.3654512195122,7.11420948011239,86.6921212126061,0.238913580246914,7.9554571865474,0.129827397260274,26.6836896023471,2.20903125,19.7572828745795,"12/2011",65.6384866668841
12,2012,4,6.75546875,3.51828431373529,6.26322500002,86.9634615383974,0.173821917808219,8.01463804714815,0.101715189873418,26.1299666668,2.35,21.3264583333667,"12/2012",66.7939197189283
12,2013,4,6.70325301204819,4.0938,7.37530000002593,94.0041666669318,0.235608695652174,8.08372962964815,0.0948986486486487,25.4066592592593,2.37022471910112,19.8680879119414,"12/2013",57.897911942477
12,2014,4,6.704375,3.85952380951429,7.25274096387149,88.6675000000833,0.253791044776119,7.97945783132932,0.125308219178082,23.6244105690346,2.31,18.1268597561484,"12/2014",59.8519432450583
12,2015,4,7.20346666666667,3.77291666665625,6.95871134020275,82.8418918926351,0.231020408163265,8.09954081632908,0.139175675675676,25.8248554420323,2.27191780821918,21.9408247423969,"12/2015",60.2164852539048
12,2016,4,6.57361111111111,3.69551075269355,11.4123936170887,92.1570464138354,0.309058823529412,7.99476702509677,0.110222222222222,25.0796631204965,2.51638888888889,21.5008687942199,"12/2016",68.0931285899998
12,2017,4,7.1675,2.0150208333125,7.37829124579461,95.1029400754494,0.0137307692307692,8.0952794612702,0.12266265060241,25.593638046936,1.38354838709677,20.6257358587626,"12/2017",68.6617410710516
